Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	PM	CR	ER	W	JU	NS	NF	CS	P	FT	FR	FW	IC	GP	PE	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	CSA	LR	FP	NMB	AC	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	MN	ID	FMC	DC	LGA	H	NHA	FO	FL	FA	B	CZ	PA	CA	Z	SS	OP	F	SB	X	FCD	U	FM	AR	G	GB	ES	NASA	ICA	DP	CNF	II	OTP	RNB	OCM	FC	FF	VC	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1971	1553	1139	1322	1707	576	665	378	133	29	239	415	136	79	62	35	14	180	73	0	310	576	74	73	332	77	5	77	8	9	5	51	84	1	56	30	1	38	4	23	21	0	33	13	0	27	9	0	1	0	0	13	51	0	0	20	15	2	9	5	4	2	4	0	5	7	5	0	3	0	0	0	6	1	0	0	0	1	0	0	0	8	0	1	0	0	0	0	0	10	0	0	7	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1972	1785	1153	796	2281	581	664	225	161	89	270	394	130	64	132	39	15	181	53	6	315	55	86	485	357	94	3	45	10	21	5	37	69	1	53	56	7	42	2	17	17	0	48	14	0	18	4	0	1	0	0	16	53	0	0	19	23	2	8	8	2	4	5	0	6	3	7	1	3	0	0	0	5	2	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	29	0	0	4	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	3018	1176	764	2204	467	640	164	164	99	256	267	109	113	119	32	21	140	67	3	237	41	98	135	238	67	3	58	8	8	7	25	65	1	55	46	12	43	3	8	21	0	32	18	0	11	13	1	1	0	0	53	57	0	7	23	20	1	7	6	4	0	7	0	8	5	3	0	3	0	0	0	6	3	0	0	0	1	1	0	0	7	0	0	0	0	1	0	0	31	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3165	1261	911	1892	520	673	318	134	110	395	304	169	66	120	42	38	128	31	5	219	63	116	398	223	66	3	59	4	3	7	22	129	1	51	44	16	40	6	22	21	0	72	13	0	12	9	2	0	8	0	20	55	0	1	21	24	2	9	6	2	4	11	0	9	2	4	2	4	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	22	0	0	4	0	3	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1975	4551	1622	855	2304	658	953	317	187	299	477	259	247	86	159	77	73	108	22	2	226	93	153	185	225	60	5	44	12	8	12	38	162	1	59	61	14	52	2	30	15	0	49	17	0	9	14	6	1	50	0	22	60	0	2	25	29	3	10	12	5	2	7	0	10	3	3	1	3	0	0	0	7	0	0	0	0	0	0	6	0	11	0	0	0	0	1	0	0	30	0	2	5	0	0	0	0	6	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
1976	5255	2112	1058	2856	707	1367	541	546	323	449	1026	383	316	266	82	95	171	23	6	238	84	217	205	248	69	7	47	12	28	12	35	438	1	53	69	16	81	9	35	26	0	60	31	2	27	7	3	0	49	0	21	55	0	3	22	23	5	22	14	7	10	12	0	87	5	11	1	3	0	0	2	2	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	22	0	1	2	0	0	0	0	5	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1977	5323	2219	964	2769	765	1272	609	405	239	525	526	667	1166	268	84	283	173	21	7	259	66	187	573	251	62	6	42	26	20	24	133	154	1	60	93	25	69	10	26	18	0	69	36	0	7	6	1	0	49	0	23	38	0	13	23	151	4	12	16	5	8	15	0	7	4	0	0	10	0	0	0	4	2	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	24	0	2	3	0	0	0	0	6	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1978	5286	2039	1040	2777	697	1526	494	439	174	464	642	572	1075	263	124	600	151	17	22	285	64	199	319	272	58	11	65	12	26	32	34	18	1	77	75	20	50	43	51	19	0	48	43	0	13	7	1	0	18	0	24	19	0	14	16	5	5	14	8	2	6	18	0	4	5	0	0	5	0	0	0	6	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1979	5103	2101	1123	3299	688	1520	486	471	123	448	748	485	926	337	98	622	187	52	402	292	75	154	249	262	94	8	64	28	15	81	92	16	1	66	64	14	13	28	47	46	0	47	55	1	9	13	4	0	8	2	27	37	0	54	15	3	10	15	11	2	4	25	0	5	5	1	0	6	0	0	0	4	0	0	1	0	0	0	0	0	10	0	0	0	0	2	0	0	49	0	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1980	5864	2567	1263	3408	670	1168	482	450	119	599	836	556	248	347	266	727	231	9	286	285	62	297	431	391	141	7	55	46	29	64	80	4	2	93	85	13	5	49	41	33	0	27	54	5	47	8	4	0	13	10	114	54	0	60	8	2	7	21	7	3	0	94	0	2	4	0	0	18	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	49	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	5126	2356	3089	2872	847	1066	460	438	133	374	292	375	52	260	313	431	412	113	157	464	103	202	294	530	67	75	10	13	22	60	93	10	1	79	68	24	4	34	24	44	0	33	51	15	6	8	2	1	14	15	30	47	0	6	13	2	7	7	2	4	0	41	0	2	2	1	2	18	0	0	0	5	0	0	0	0	0	0	2	0	5	0	0	0	0	2	0	0	46	0	0	3	0	0	0	0	9	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4753	1760	1443	2337	851	839	495	382	109	365	60	380	50	207	252	428	237	4	117	434	72	202	568	485	85	88	15	66	69	49	124	9	4	162	81	13	3	23	34	40	0	15	122	8	25	8	1	0	10	26	23	43	0	0	18	3	8	17	5	3	3	42	0	3	2	0	0	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	31	0	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3951	1734	2855	3239	1050	711	385	426	130	424	102	298	82	208	229	438	158	10	110	486	101	167	235	493	184	142	10	20	35	55	107	6	0	75	75	13	2	32	23	43	0	11	69	12	6	8	1	0	12	19	27	20	0	0	12	3	3	6	1	12	2	38	0	2	4	0	0	12	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4888	1899	2887	3557	1011	894	494	462	149	588	141	300	35	345	312	326	203	12	137	487	84	268	216	559	107	166	13	73	96	36	38	4	0	74	74	23	2	31	33	41	0	21	72	64	9	8	0	1	9	17	33	34	0	0	21	3	8	7	0	19	2	201	0	0	2	0	0	12	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1985	3974	2285	1382	2983	1199	917	456	828	224	542	138	384	43	237	278	332	171	12	141	349	85	223	241	310	65	113	17	16	100	40	23	4	0	93	95	38	2	78	17	55	1	15	56	29	13	8	2	0	11	15	29	17	0	0	25	3	5	16	3	26	0	0	0	4	2	0	0	12	0	2	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	29	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1986	5005	2129	1267	2434	841	919	334	561	265	588	71	251	18	245	299	285	191	4	131	426	83	262	210	285	96	72	5	38	76	35	22	5	0	54	83	29	3	63	25	53	0	506	60	17	7	8	1	0	11	3	33	555	2	0	14	2	3	14	1	12	0	0	0	6	1	0	0	6	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	26	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1987	4483	1669	1403	2824	1158	970	381	464	369	794	56	174	50	200	293	188	213	4	100	456	91	206	203	293	70	83	18	49	68	27	5	6	0	68	212	33	2	45	11	50	0	17	54	4	5	12	4	0	11	8	36	65	0	0	15	2	1	7	4	17	0	0	0	13	3	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	25	0	0	1	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1988	5586	1496	1276	2495	977	812	395	402	387	921	73	219	32	311	249	150	228	0	82	422	89	298	196	296	70	56	14	44	56	36	6	6	0	65	104	45	3	34	5	45	0	22	46	9	8	10	3	0	12	6	52	44	3	0	14	3	1	12	7	15	0	0	0	14	2	0	0	13	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	38	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4619	1741	1506	3268	821	931	290	749	444	1083	160	175	22	213	256	177	261	10	37	387	51	291	212	303	51	58	21	103	119	48	10	4	0	65	100	31	1	35	14	54	5	13	67	4	5	10	3	0	12	10	44	85	0	0	16	8	0	8	4	16	0	0	0	2	4	0	0	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	22	0	0	1	0	0	0	0	0	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1990	5155	2348	1558	2432	1171	735	309	372	590	1007	255	221	33	205	336	192	274	7	67	457	53	331	180	287	48	84	93	41	88	49	20	1	0	80	84	42	0	20	14	49	0	14	75	6	15	11	10	0	10	7	36	64	0	0	13	1	1	11	3	21	0	0	0	3	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1991	4054	1439	1338	2174	1279	662	340	317	551	1155	188	185	96	183	388	160	289	8	85	372	63	301	183	284	57	90	39	41	68	37	3	0	0	70	69	25	0	25	12	62	0	10	87	1	8	13	13	0	12	4	33	73	0	0	18	2	1	0	2	21	0	0	0	3	7	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1992	4229	1322	1086	2106	1335	860	318	398	934	856	186	242	69	250	397	168	470	3	51	478	54	281	207	297	82	27	2	70	43	44	7	0	0	67	102	37	0	64	20	47	0	16	107	3	11	10	10	0	14	10	59	49	0	0	20	0	1	8	5	81	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	66	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1993	3009	1203	1023	3341	845	848	99	671	643	839	112	230	56	286	342	143	406	1	43	461	49	242	158	310	157	26	3	24	35	36	8	0	0	75	94	38	0	15	13	52	0	16	80	1	19	11	12	0	14	5	47	41	36	0	12	0	0	4	1	7	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
1994	3672	964	779	2089	784	821	109	390	305	727	110	208	73	259	325	158	384	1	13	507	45	259	215	323	68	44	3	13	21	44	4	0	0	52	73	48	0	17	15	59	0	22	99	1	3	15	17	0	14	1	80	80	36	0	13	0	1	5	0	10	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1995	3203	964	1101	1921	673	906	725	267	271	651	183	225	96	246	416	193	442	2	12	469	54	259	135	347	60	50	34	13	14	60	8	0	0	56	83	38	0	16	15	69	0	1472	86	2	0	24	20	1	14	3	79	126	16	0	27	0	1	8	0	6	0	0	0	5	5	0	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
1996	3162	766	1429	1767	555	951	46	327	207	646	47	273	162	315	383	74	404	1	14	690	41	250	134	517	61	19	2	12	19	12	13	0	0	63	204	44	0	16	34	74	0	0	27	9	0	28	18	0	15	2	82	235	14	0	19	0	2	6	2	7	0	0	0	7	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3437	924	1144	1757	593	821	36	284	296	587	75	246	104	483	532	73	252	6	13	625	36	280	128	503	73	25	2	3	25	41	10	0	0	75	52	29	0	13	18	60	0	1	23	20	0	56	22	0	12	3	74	219	21	0	25	0	2	0	1	8	0	0	0	7	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3120	723	1125	1312	592	909	38	377	326	572	91	189	115	358	493	63	218	0	35	643	43	250	107	482	72	30	2	19	11	36	8	0	0	75	51	25	0	15	41	59	0	0	25	2	0	32	21	0	11	6	60	203	5	0	358	0	1	8	3	10	0	0	0	6	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3296	1196	2620	3300	605	819	54	486	303	656	112	275	129	315	458	94	302	4	93	685	494	313	179	540	76	28	3	40	6	28	13	0	3	66	15	33	17	31	260	56	2	3	29	2	6	45	18	0	15	3	97	208	4	0	25	0	5	0	4	6	0	30	0	3	6	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3437	606	978	936	526	741	76	172	107	502	61	130	34	397	350	51	197	2	44	403	25	267	82	308	62	19	2	41	12	22	22	0	0	78	25	35	0	20	4	74	0	0	46	1	0	46	24	0	17	2	83	211	3	0	17	0	2	4	6	5	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2464	515	786	709	385	413	23	42	39	390	29	142	15	240	156	17	178	1	31	262	30	237	78	254	37	16	0	11	6	18	6	0	0	62	25	13	0	5	3	40	0	0	31	0	0	26	27	0	8	8	18	194	0	0	70	0	1	0	3	6	0	0	0	2	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2919	543	703	678	309	350	26	42	35	347	46	106	20	159	162	15	158	16	33	250	23	180	82	236	46	9	0	13	10	8	13	0	0	57	25	6	0	6	7	56	0	0	24	5	0	27	30	1	0	0	20	198	0	0	6	0	1	0	4	7	0	0	0	1	9	0	5	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3394	473	809	590	311	301	21	31	10	358	31	103	24	114	104	14	140	16	14	276	24	201	93	264	52	7	1	1	15	10	1	0	0	48	50	11	0	3	2	70	0	0	23	0	0	20	73	0	0	4	20	188	0	0	20	0	2	0	2	6	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2768	921	542	349	265	261	15	19	12	247	19	75	16	93	69	9	95	34	3	303	13	112	58	290	34	4	0	1	10	5	0	0	0	369	11	9	0	3	2	73	0	0	36	1	0	19	27	0	0	1	22	148	0	0	20	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2331	303	250	254	201	156	8	10	13	220	4	29	4	27	52	7	57	0	3	281	10	46	58	270	47	16	0	0	5	4	0	0	0	25	6	8	0	2	5	665	0	0	3	3	0	15	21	0	0	1	10	110	0	0	21	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2925	313	178	276	197	155	2	32	2	189	15	15	12	38	52	27	61	0	0	281	7	49	53	240	27	13	0	0	7	1	0	0	0	33	5	4	0	0	0	56	0	0	5	5	0	19	14	0	19	1	18	93	0	0	18	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2647	216	164	327	352	222	6	10	2	1005	9	27	6	26	45	10	61	0	0	90	8	54	61	69	37	13	0	0	13	0	2	0	0	26	0	12	0	0	1	58	0	0	3	0	0	14	7	0	0	0	11	98	0	0	24	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2143	137	152	243	216	105	7	25	2	25	7	39	0	25	39	5	65	0	0	227	4	60	19	146	18	13	0	0	14	3	2	0	0	20	1	6	0	0	0	105	0	0	6	201	0	12	19	0	0	0	22	102	0	0	8	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2905	104	348	235	215	210	6	12	0	26	0	29	4	26	13	3	43	0	3	720	12	19	30	689	18	15	2	0	7	3	0	0	0	35	0	4	0	0	0	39	0	0	3	1	0	13	21	0	0	0	16	76	1	0	11	0	0	0	1	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2270	68	111	103	172	115	16	8	0	8	1	22	0	25	18	2	28	0	0	83	8	16	24	65	13	8	0	3	9	0	2	0	0	30	0	3	0	0	0	2	0	0	9	0	0	9	14	0	0	0	12	88	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1405	42	69	53	147	58	8	6	0	11	0	13	4	17	26	3	21	0	0	64	12	5	27	59	17	7	0	0	5	2	0	0	0	12	0	3	0	0	0	2	0	0	2	0	0	13	7	0	0	0	8	79	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1085	42	46	58	85	136	6	5	0	6	2	12	1	8	16	3	22	0	0	497	8	1	11	275	13	11	0	0	2	1	0	0	0	4	0	2	0	0	0	2	0	0	1	0	0	10	6	0	0	0	7	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	622	18	37	34	67	43	2	2	0	3	2	5	2	1	12	0	23	0	0	755	6	1	11	486	9	7	0	0	0	0	0	0	0	5	0	2	0	0	0	4	0	0	1	0	0	3	3	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	377	5	3	16	28	39	2	1	0	0	0	0	1	0	8	0	18	0	0	280	4	1	3	249	8	4	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	14	2	0	6	21	24	0	1	0	0	0	0	2	0	10	0	9	0	0	218	0	3	1	218	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	1	2	8	4	0	0	0	0	0	0	1	0	2	0	3	0	0	184	1	3	1	184	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
